method	quality	guarantee	nb_patterns	timespent_full	timeInitialize	timespent	timePostProcessing	recall	size_pattern_set
RefineAndMine	0.06458132108143856	0.06458132108143856	13024603	279.69917345046997	0.03815102577209473	223.4123454093933	56.248677015304565	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13129179	282.106894493103	0.03815102577209473	225.24153757095337	56.82720589637756	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13298437	285.57632637023926	0.03815102577209473	228.00477838516235	57.53339695930481	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13343475	286.1395139694214	0.03815102577209473	228.84098982810974	57.26037311553955	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13343642	286.5915868282318	0.03815102577209473	228.8442018032074	57.70923399925232	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13425694	287.3113136291504	0.03815102577209473	229.88048267364502	57.392679929733276	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13521945	289.9233765602112	0.03815102577209473	231.46147465705872	58.42375087738037	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13612638	291.3980655670166	0.03815102577209473	233.14316248893738	58.21675205230713	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13690035	292.68207025527954	0.03815102577209473	234.38082933425903	58.26308989524841	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13777968	294.5351161956787	0.03815102577209473	235.8928301334381	58.604135036468506	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13799878	294.8114161491394	0.03815102577209473	236.3076241016388	58.465641021728516	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13804965	295.0864541530609	0.03815102577209473	236.37066221237183	58.67764091491699	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	13937992	297.93131852149963	0.03815102577209473	238.7645673751831	59.128600120544434	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	14006379	298.75500226020813	0.03815102577209473	239.75172519683838	58.965126037597656	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	14134521	300.83086037635803	0.03815102577209473	241.5723283290863	59.220381021499634	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	14167976	302.04845809936523	0.03815102577209473	242.1588261127472	59.85148096084595	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	14247365	303.10452222824097	0.03815102577209473	243.3836851119995	59.68268609046936	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	14449759	307.5662109851837	0.03815102577209473	246.79876494407654	60.72929501533508	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	14548516	308.6618700027466	0.03815102577209473	247.95174098014832	60.67197799682617	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	14651953	310.55082273483276	0.03815102577209473	249.59503769874573	60.91763401031494	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	14753384	311.99633598327637	0.03815102577209473	251.1996808052063	60.758504152297974	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	14935909	318.457448720932	0.03815102577209473	255.10973381996155	63.309563875198364	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15000332	320.04293060302734	0.03815102577209473	256.3466246128082	63.65815496444702	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15091459	321.24606680870056	0.03815102577209473	257.57036089897156	63.63755488395691	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15181236	323.07453083992004	0.03815102577209473	259.0897567272186	63.94662308692932	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15200932	323.51381492614746	0.03815102577209473	259.400897026062	64.07476687431335	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15290053	325.3475430011749	0.03815102577209473	261.01837611198425	64.29101586341858	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15345526	325.9400990009308	0.03815102577209473	261.72451996803284	64.17742800712585	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15429626	327.84892082214355	0.03815102577209473	263.25430488586426	64.5564649105072	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15529643	329.70840764045715	0.03815102577209473	264.95370268821716	64.7165539264679	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15618142	331.6365559101105	0.03815102577209473	266.4215278625488	65.17687702178955	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15687729	332.85940074920654	0.03815102577209473	267.4372396469116	65.38401007652283	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15788670	334.93391370773315	0.03815102577209473	269.2023847103119	65.69337797164917	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	15988327	338.9711790084839	0.03815102577209473	272.56482887268066	66.36819911003113	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16046948	339.7959887981415	0.03815102577209473	273.51804280281067	66.23979496955872	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16064221	340.635657787323	0.03815102577209473	273.8757917881012	66.7217149734497	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16140525	341.6439938545227	0.03815102577209473	275.1398229598999	66.46601986885071	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16249981	343.42229890823364	0.03815102577209473	276.712641954422	66.67150592803955	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16333438	344.83967900276184	0.03815102577209473	278.08606600761414	66.71546196937561	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16528640	349.794939994812	0.03815102577209473	281.52031779289246	68.23647117614746	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16540616	350.01823592185974	0.03815102577209473	281.77375078201294	68.2063341140747	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16606338	350.0760729312897	0.03815102577209473	282.6134407520294	67.42448115348816	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16615091	350.91382598876953	0.03815102577209473	282.83852887153625	68.03714609146118	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16619399	351.1990327835083	0.03815102577209473	282.93451380729675	68.22636795043945	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16649205	351.1543459892273	0.03815102577209473	283.32789278030396	67.78830218315125	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16731718	352.740407705307	0.03815102577209473	284.8509237766266	67.85133290290833	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16749607	353.57766342163086	0.03815102577209473	285.23782324790955	68.30168914794922	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16753701	353.93455815315247	0.03815102577209473	285.3160011768341	68.58040595054626	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16798611	354.77982115745544	0.03815102577209473	285.9195890426636	68.82208108901978	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16818399	354.6128582954407	0.03815102577209473	286.2144660949707	68.36024117469788	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16829987	354.80846118927	0.03815102577209473	286.4362061023712	68.33410406112671	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16850578	355.0880272388458	0.03815102577209473	286.67350816726685	68.37636804580688	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	16887048	355.7630093097687	0.03815102577209473	287.3802740573883	68.34458422660828	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17106622	361.97871923446655	0.03815102577209473	291.46265506744385	70.47791314125061	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17129535	362.7738742828369	0.03815102577209473	292.0236670970917	70.71205615997314	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17417888	370.85194420814514	0.03815102577209473	297.5590281486511	73.25476503372192	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17435747	371.2066111564636	0.03815102577209473	297.7729163169861	73.39554381370544	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17505995	371.7136151790619	0.03815102577209473	298.7562141418457	72.91925001144409	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17683484	375.19882917404175	0.03815102577209473	301.6438202857971	73.51685786247253	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17717012	376.1759099960327	0.03815102577209473	302.0480010509491	74.08975791931152	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17717017	376.3055760860443	0.03815102577209473	302.0486681461334	74.2187569141388	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17820857	378.104944229126	0.03815102577209473	303.7603211402893	74.30647206306458	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17915358	380.13321709632874	0.03815102577209473	305.36706805229187	74.72799801826477	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	17917923	380.11996030807495	0.03815102577209473	305.43323826789856	74.6485710144043	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	18076820	382.39920020103455	0.03815102577209473	307.88547110557556	74.47557806968689	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	18077501	382.74359941482544	0.03815102577209473	307.90104126930237	74.80440711975098	1.0	10
RefineAndMine	0.06458132108143856	0.06458132108143856	18106840	383.22858238220215	0.03815102577209473	308.48278427124023	74.70764708518982	1.0	10
